Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,26,MNL,NBA,C,5,NA,177,4.9,11.6,0.421,4.1,5.5,0.741,15.1,1,5.3,13.8
1957-58,27,DET,NBA,C,7,NA,286,4.7,12.7,0.366,4.7,7,0.661,12.2,0.5,4.8,14
1958-59,28,DET,NBA,C,3,NA,113,4.8,9.6,0.5,4.1,5.4,0.765,12.7,1,4.8,13.7
1959-60,29,DET,NBA,C,2,NA,78,7.4,14.3,0.516,7.4,10.2,0.727,15.2,0.9,4.2,22.2
1960-61,30,DET,NBA,C,5,NA,152,4.7,12.6,0.377,2.4,4.3,0.556,11.6,2.6,5.9,11.8
1961-62,31,DET,NBA,C,10,NA,347,4,9.4,0.429,4.8,6.3,0.754,14.3,2.5,5.4,12.9
1962-63,32,DET,NBA,C,3,NA,8,0,0,NA,13.5,13.5,1,4.5,9,13.5,13.5
Career,NA,,NBA,,35,NA,1161,4.7,11.3,0.416,4.5,6.3,0.711,13.4,1.6,5.2,13.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DET,NBA,,30,NA,984,4.6,11.2,0.415,4.6,6.5,0.706,13.1,1.7,5.2,13.9
1 season,NA,MNL,NBA,,5,NA,177,4.9,11.6,0.421,4.1,5.5,0.741,15.1,1,5.3,13.8
