,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,19,FLORIDAST,34,577,73,125,4,13,27,59,44,126,30,21,7,24,62,177,.584,.308,.458,17.0,5.2,3.7,0.9
2016-17,20,FLORIDAST,35,876,114,198,7,23,59,89,65,159,58,35,6,42,82,294,.576,.304,.663,25.0,8.4,4.5,1.7
2017-18,21,FLORIDAST,34,993,171,301,13,52,74,113,65,185,87,31,9,60,57,429,.568,.250,.655,29.2,12.6,5.4,2.6
2018-19,22,FLORIDAST,37,1174,147,291,30,77,98,124,92,240,94,25,12,65,83,422,.505,.390,.790,31.7,11.4,6.5,2.5
Career,,,140,3620,505,915,54,165,258,385,266,710,269,112,34,191,284,1322,.552,.327,.670,25.9,9.4,5.1,1.9
