Season,Team,Lg,Salary
1991-92,San Antonio Spurs,NBA,"$130,000"
1992-93,Orlando Magic,NBA,"$140,000"
1993-94,Orlando Magic,NBA,"$890,000"
1994-95,Orlando Magic,NBA,"$1,000,000"
1995-96,Orlando Magic,NBA,"$1,500,000"
1996-97,Golden State Warriors,NBA,"$1,700,000"
Career,(may be incomplete),,"$5,360,000"
