,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,25,TOT,ABA,,7,,4,,,,2,3,,,,,,,18
1968-69,25,INA,ABA,,7,,4,,,,2,3,,,,,,,18
Career,,,,,7,,4,,,,2,3,,,,,,,18
