Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,DET,NBA,C,74,NA,1605,5.4,12.2,0.443,2,3.8,0.524,NA,NA,11.8,1.5,NA,NA,4.1,12.8
1969-70,23,DET,NBA,C,81,NA,2523,5.5,11.5,0.476,2.8,4.4,0.636,NA,NA,12.8,1.5,NA,NA,3.3,13.7
1970-71,24,DET,NBA,C,82,NA,1926,5.8,13,0.445,2.3,4.1,0.553,NA,NA,13.1,1.6,NA,NA,3.4,13.9
1971-72,25,PHO,NBA,C,81,NA,1624,5.8,13.2,0.436,2.1,3.5,0.603,NA,NA,12,2,NA,NA,4.7,13.6
1972-73,26,HOU,NBA,C,82,NA,2712,5.5,11.4,0.487,1.7,2.8,0.602,NA,NA,11.5,2.2,NA,NA,3.2,12.8
1973-74,27,TOT,NBA,C,78,NA,946,4.6,9.1,0.5,1.5,2.4,0.629,3,7.8,10.8,2.5,1,1.9,3.8,10.6
1973-74,27,HOU,NBA,C,13,NA,313,3.7,7.9,0.464,0.5,0.9,0.5,2.3,7.4,9.7,2.1,1.2,2.1,4.3,7.8
1973-74,27,KCO,NBA,C,65,NA,633,5,9.7,0.515,2,3.1,0.648,3.4,8,11.4,2.7,0.9,1.8,3.5,12
1974-75,28,TOT,NBA,C,42,NA,1066,4,8.8,0.45,1.6,2.3,0.667,3.1,8,11.1,2.8,0.7,1.4,5,9.5
1974-75,28,DET,NBA,C,2,NA,11,3.3,13.1,0.25,3.3,6.5,0.5,0,6.5,6.5,3.3,0,3.3,6.5,9.8
1974-75,28,NOJ,NBA,C,40,NA,1055,4,8.8,0.453,1.5,2.3,0.672,3.1,8.1,11.2,2.8,0.7,1.3,5,9.5
1975-76,29,NOJ,NBA,C,81,NA,2407,4.4,10.1,0.436,2.2,3.4,0.637,2.4,9.4,11.9,3.2,1.3,2,3.7,10.9
1976-77,30,NOJ,NBA,C,81,NA,2084,3.3,8.2,0.405,1.6,2.3,0.679,2.9,8,11,3.1,0.9,2,4,8.2
Career,NA,,NBA,,682,NA,16893,5,11,0.453,2,3.3,0.609,2.8,8.5,11.9,2.3,1,1.9,3.8,12
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,239,NA,6065,5.5,12.2,0.456,2.4,4.1,0.582,0,6.5,12.6,1.5,0,3.3,3.5,13.5
3 seasons,NA,NOJ,NBA,,202,NA,5546,3.9,9.1,0.429,1.8,2.8,0.656,2.8,8.7,11.4,3.1,1,1.9,4.1,9.6
2 seasons,NA,HOU,NBA,,95,NA,3025,5.4,11,0.485,1.6,2.6,0.598,2.3,7.4,11.3,2.2,1.2,2.1,3.3,12.3
1 season,NA,PHO,NBA,,81,NA,1624,5.8,13.2,0.436,2.1,3.5,0.603,NA,NA,12,2,NA,NA,4.7,13.6
1 season,NA,KCO,NBA,,65,NA,633,5,9.7,0.515,2,3.1,0.648,3.4,8,11.4,2.7,0.9,1.8,3.5,12
