Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,22,UTA,NBA,SG,50,1064,12.3,0.529,0.455,0.214,1,11.7,6.4,13.2,1.5,0.9,9.9,19.6,NA,1.3,0.9,2.2,0.098,NA,-1,0.3,-0.7,0.3
2015-16,23,UTA,NBA,SG,79,2541,14.1,0.542,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,NA,3.4,2.5,6,0.112,NA,0.7,0,0.7,1.7
2016-17,24,UTA,NBA,SG,59,1593,12.4,0.522,0.461,0.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,NA,0.7,1.9,2.6,0.078,NA,-0.6,-0.3,-0.9,0.4
2017-18,25,TOT,NBA,SG,60,1616,14.3,0.546,0.443,0.172,1.6,9.9,5.8,9.7,1.4,0.6,8,24.3,NA,1.2,1.5,2.7,0.081,NA,0.8,-0.9,-0.1,0.8
2017-18,25,UTA,NBA,SG,39,1084,15.1,0.551,0.475,0.176,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,NA,0.6,1.3,1.9,0.085,NA,1.6,-1,0.5,0.7
2017-18,25,CLE,NBA,SG,21,532,12.7,0.533,0.357,0.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,NA,0.6,0.2,0.8,0.074,NA,-0.8,-0.7,-1.5,0.1
2018-19,26,TOT,NBA,SG,72,1893,12.3,0.545,0.352,0.231,1.4,7.9,4.6,10,1.5,0.5,6.9,18.1,NA,2.1,0.5,2.6,0.065,NA,-1.2,-0.8,-2,0
2018-19,26,CLE,NBA,SG,45,1234,13,0.542,0.335,0.251,1.6,8.8,5,11.5,1.5,0.4,6.7,19.1,NA,1.5,0,1.5,0.059,NA,-1,-1.1,-2.1,0
2018-19,26,POR,NBA,SG,27,659,10.9,0.549,0.387,0.189,1.2,6,3.6,7.1,1.5,0.9,7.5,16.3,NA,0.6,0.5,1.1,0.077,NA,-1.7,-0.3,-2,0
2019-20,27,POR,NBA,SF,21,619,12.2,0.625,0.413,0.157,1.7,10.2,6,7.1,1.3,0.5,9.4,13.9,NA,0.9,0.2,1.1,0.087,NA,-0.4,-0.5,-0.9,0.2
Career,NA,,NBA,,341,9326,13.2,0.542,0.434,0.196,1.5,10.4,6,11.3,1.4,0.6,8.8,20.8,NA,9.6,7.5,17.1,0.088,NA,-0.2,-0.4,-0.5,3.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,227,6282,13.6,0.537,0.463,0.192,1.4,11.3,6.4,12.4,1.4,0.6,9.7,22.5,NA,6,6.6,12.6,0.097,NA,0.2,-0.2,0,3.2
2 seasons,NA,CLE,NBA,,66,1766,12.9,0.54,0.342,0.224,1.6,9.1,5.2,10.5,1.5,0.5,5.7,18.9,NA,2.1,0.2,2.3,0.063,NA,-0.9,-1,-1.9,0.1
2 seasons,NA,POR,NBA,,48,1278,11.5,0.582,0.398,0.175,1.4,8,4.8,7.1,1.4,0.7,8.3,15.1,NA,1.5,0.7,2.2,0.082,NA,-1.1,-0.4,-1.5,0.2
