,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,24,UTA,NBA,SG,11,277,7%,84%,9%,,,-9.8,-10.9,4,4,14,0,8,1,27,1,2
2017-18,25,CLE,NBA,SG,17,260,2%,70%,27%,,,-19.8,-23.6,5,5,17,2,6,0,44,2,8
2018-19,26,POR,NBA,SG,16,373,,1%,58%,41%,,-1.3,+0.6,2,3,11,1,19,4,37,5,3
Career,,,NBA,,44,910,3%,46%,34%,17%,,-9.2,-9.8,11,12,42,3,33,5,108,8,13
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,17,260,2%,70%,27%,,,-19.8,-23.6,5,5,17,2,6,0,44,2,8
1 season,,POR,NBA,,16,373,,1%,58%,41%,,-1.3,+0.6,2,3,11,1,19,4,37,5,3
1 season,,UTA,NBA,,11,277,7%,84%,9%,,,-9.8,-10.9,4,4,14,0,8,1,27,1,2
