Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,24,LAL,NBA,PG,5,NA,161,7.2,19,0.379,2.6,3.7,0.692,2.3,3.2,5.5,3.7,2,0,NA,6,17,NA,NA,105
1975-76,26,MIL,NBA,PG,1,NA,19,7.2,19.2,0.375,9.6,16.8,0.571,0,0,0,9.6,2.4,0,NA,2.4,24,NA,NA,111
1976-77,27,DEN,NBA,PG,6,NA,158,5.5,15.2,0.358,1.4,2.3,0.625,1.7,5.2,6.9,7.2,3.4,0.3,NA,5.2,12.4,NA,NA,97
1978-79,29,LAL,NBA,PG,8,NA,128,3.3,11.1,0.3,0.7,1.5,0.5,0.4,2.6,3,6.7,1.9,0,3,7.1,7.4,NA,71,109
Career,NA,,NBA,,20,NA,466,5.6,15.6,0.357,2,3.2,0.625,1.5,3.6,5.1,6,2.5,0.1,0.8,5.9,13.1,NA,71,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,13,NA,289,5.5,15.6,0.354,1.8,2.8,0.647,1.5,2.9,4.4,5,1.9,0,1.3,6.5,12.8,NA,71,107
1 season,NA,DEN,NBA,,6,NA,158,5.5,15.2,0.358,1.4,2.3,0.625,1.7,5.2,6.9,7.2,3.4,0.3,NA,5.2,12.4,NA,NA,97
1 season,NA,MIL,NBA,,1,NA,19,7.2,19.2,0.375,9.6,16.8,0.571,0,0,0,9.6,2.4,0,NA,2.4,24,NA,NA,111
