Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,25,ATL,NBA,PF,1,0,21:00,4,4,1,1,1,1,0,0,NA,1,6,0,0,0,0,2,9
Career,NA,,NBA,,1,0,21,4,4,1,1,1,1,0,0,NA,1,6,0,0,0,0,2,9
