,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,VAN,NBA,SF,81,3241,,2%,78%,21%,,-7.0,-5.1,70,81,93,41,198,0,556,48,151
2001-02,25,ATL,NBA,PF,77,2980,,,6%,91%,3%,-4.8,+0.3,100,84,100,35,222,0,560,48,113
2002-03,26,ATL,NBA,PF,81,3087,,,5%,93%,2%,-3.5,+1.5,80,63,95,35,228,0,555,41,106
2003-04,27,TOT,NBA,PF,85,2684,,,6%,93%,1%,-2.6,+1.0,56,72,95,29,185,0,390,31,94
2003-04,27,ATL,NBA,PF,53,1956,,,3%,97%,1%,-3.6,+2.2,40,52,62,17,137,0,286,22,71
2003-04,27,POR,NBA,PF,32,728,,,15%,83%,2%,+0.5,+2.5,16,20,33,12,48,0,104,9,23
2004-05,28,POR,NBA,PF,54,1867,,,23%,64%,13%,-5.9,-2.4,36,39,71,26,103,0,247,23,62
2005-06,29,SAC,NBA,PF,72,1961,,,,70%,30%,+4.0,+4.4,36,39,113,18,117,8,347,28,65
2006-07,30,SAC,NBA,C,80,2015,,,,32%,68%,-4.8,-5.9,31,35,122,27,110,7,261,28,68
2007-08,31,SAC,NBA,PF,6,51,,,,69%,32%,-3.3,-1.0,0,0,5,0,1,1,9,0,3
Career,,,NBA,,536,17886,,,19%,67%,13%,-3.8,-0.9,409,413,694,211,1164,16,2925,247,662
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,211,8023,,,5%,93%,2%,-4.0,+1.2,220,199,257,87,587,0,1401,111,290
3 seasons,,SAC,NBA,,158,4027,,,,51%,49%,-0.5,-0.8,67,74,240,45,228,16,617,56,136
2 seasons,,POR,NBA,,86,2595,,,21%,69%,10%,-4.1,-1.0,52,59,104,38,151,0,351,32,85
1 season,,VAN,NBA,,81,3241,,2%,78%,21%,,-7.0,-5.1,70,81,93,41,198,0,556,48,151
