,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1972-73,18,MICHIGANST,24,,58,137,,,20,30,,83,,,,,,136,.423,,.667,,5.7,3.5,
1973-74,19,MICHIGANST,24,,150,297,,,39,59,,171,,,,,,339,.505,,.661,,14.1,7.1,
1974-75,20,MICHIGANST,25,,205,391,,,99,120,,171,,,,,,509,.524,,.825,,20.4,6.8,
1975-76,21,MICHIGANST,27,,308,653,,,177,202,,207,,,,,,793,.472,,.876,,29.4,7.7,
Career,,,100,,721,1478,,,335,411,,632,,,,,,1777,.488,,.815,,17.8,6.3,
