Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,PTP,ABA,PG,9,73,9.6,0.433,0,0.429,NA,NA,8.7,16.1,17.8,25.8,NA,0,0.1,0.1,0.04
1968-69,24,MNP,ABA,PG,60,1589,12.4,0.46,0.011,0.3,NA,NA,5.9,15,14.6,21.2,NA,0,2.2,2.2,0.066
1969-70,25,TOT,ABA,PG,14,173,2.2,0.313,0.034,0.373,NA,NA,3.4,14.4,12.7,16.4,NA,-0.5,0.1,-0.4,-0.115
1969-70,25,PTP,ABA,PG,2,36,-4.1,0.216,0,0.154,NA,NA,1.2,9.7,12.6,15.9,NA,-0.2,0,-0.2,-0.219
1969-70,25,MMF,ABA,PG,12,137,3.9,0.338,0.043,0.435,NA,NA,4,15.6,12.7,16.5,NA,-0.4,0.1,-0.3,-0.088
Career,NA,,ABA,,83,1835,11.4,0.447,0.012,0.311,NA,NA,5.7,15,14.6,20.9,NA,-0.6,2.4,1.8,0.048
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"PTP,MNP",ABA,,71,1698,12,0.454,0.01,0.304,NA,NA,5.9,14.9,14.8,21.3,NA,-0.2,2.3,2.1,0.059
1 season,NA,MMF,ABA,,12,137,3.9,0.338,0.043,0.435,NA,NA,4,15.6,12.7,16.5,NA,-0.4,0.1,-0.3,-0.088
