Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,PTP,ABA,PG,9,NA,73,6.4,17.3,0.371,0,0,NA,6.4,17.3,0.371,4.9,7.4,0.667,NA,NA,7.4,3.9,4.4,6.9,17.8
1968-69,24,MNP,ABA,PG,60,NA,1589,6.5,16.2,0.402,0,0.2,0.25,6.5,16,0.404,3.8,4.9,0.777,2,2.7,4.8,3.8,3.1,3.6,16.9
1969-70,25,TOT,ABA,PG,14,NA,173,3.1,12.3,0.254,0,0.4,0,3.1,11.9,0.263,2.7,4.6,0.591,1,1.7,2.7,4.2,2.1,4.6,8.9
1969-70,25,PTP,ABA,PG,2,NA,36,2,13,0.154,0,0,NA,2,13,0.154,2,2,1,1,0,1,3,2,4,6
1969-70,25,MMF,ABA,PG,12,NA,137,3.4,12.1,0.283,0,0.5,0,3.4,11.6,0.295,2.9,5.3,0.55,1.1,2.1,3.2,4.5,2.1,4.7,9.7
Career,NA,,ABA,,83,NA,1835,6.2,15.9,0.39,0,0.2,0.2,6.2,15.7,0.393,3.7,4.9,0.754,1.9,2.6,4.7,3.8,3.1,3.8,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"PTP,MNP",ABA,,71,NA,1698,6.4,16.2,0.397,0,0.2,0.25,6.4,16,0.398,3.8,4.9,0.772,2,2.7,4.8,3.8,3.2,3.7,16.7
1 season,NA,MMF,ABA,,12,NA,137,3.4,12.1,0.283,0,0.5,0,3.4,11.6,0.295,2.9,5.3,0.55,1.1,2.1,3.2,4.5,2.1,4.7,9.7
