Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Stephen Vacendak,,2.2,0.1,-0.4
Daequan Cook,92.1,2.2,0.1,-0.4
Cliff Barker,88.3,2.2,0.1,-0.2
Kevin Loughery,76.5,2.6,0.1,-0.3
Avery Bradley,74.2,2.4,0.4,-0.5
Mark Davis,73.4,2.3,0.2,-0.1
C.J. Miles,68.8,1.9,0.3,-0.5
Ticky Burden,66.8,2.6,0,0
John Kuester,66.6,1.9,0.1,0
Em Bryant,65.6,2,0.1,-0.7
Travis Mays,64.5,2.1,0.3,0
