Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,PHI,NBA,SG,54,NA,538,131,321,0.408,21,21,1,14,16,30,47,20,3,45,283
Career,NA,,NBA,,54,NA,538,131,321,0.408,21,21,1,14,16,30,47,20,3,45,283
