Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,PHI,NBA,SG,54,NA,10,2.4,5.9,0.408,0.4,0.4,1,0.3,0.3,0.6,0.9,0.4,0.1,0.8,5.2
Career,NA,,NBA,,54,NA,10,2.4,5.9,0.408,0.4,0.4,1,0.3,0.3,0.6,0.9,0.4,0.1,0.8,5.2
