Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Joe DePre,,3.4,0,-0.3
Keith Herron,96.1,3.5,0,-0.3
Dan Dickau,88.4,3.5,0,0
Bobby Phills,86.8,3.5,-0.1,-0.1
Mike Dunleavy,81.8,3.4,0.2,0.1
Jim Les,74.8,3.6,0.3,0.1
Vincent Askew,73.0,2.9,0.2,-0.2
Bob Weiss,71.3,2.9,0.1,0
Eric Bledsoe,69.3,3.7,0.3,0.2
Rex Chapman,66.6,3,-0.2,-0.7
Sam Vincent,66.4,3.3,0.5,0.3
