Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,NYA,ABA,SG,72,NA,1707,250,488,0.512,0,4,0,250,484,0.517,0.512,132,172,0.767,55,120,175,138,NA,137,262,632
1971-72,24,NYA,ABA,SG,46,NA,562,79,201,0.393,2,6,0.333,77,195,0.395,0.398,34,54,0.63,16,33,49,45,NA,66,80,194
1972-73,25,NYA,ABA,SG,1,NA,12,2,5,0.4,0,0,NA,2,5,0.4,0.4,0,0,NA,2,0,2,2,NA,0,1,4
Career,NA,,ABA,,119,NA,2281,331,694,0.477,2,10,0.2,329,684,0.481,0.478,166,226,0.735,73,153,226,185,NA,203,343,830
