,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,22,CHH,NBA,17:10,3,4,0,0,3,4,2,8,2,6,8,1,0,2,2,3,8,6.6
2001-02,23,CHH,NBA,31:26,4,7,0,0,4,7,11,13,5,7,10,2,0,6,4,6,19,19.1
2002-03,24,NOH,NBA,39:02,6,11,0,0,6,11,7,11,4,8,12,1,2,2,3,3,18,18.0
2003-04,25,NOH,NBA,39:33,6,14,0,1,6,14,6,7,4,9,11,2,1,3,4,6,14,13.8
2005-06,27,MIL,NBA,28:47,5,9,0,0,5,9,3,5,4,9,12,2,1,3,2,5,12,10.4
2008-09,30,MIA,NBA,13:02,1,1,0,0,1,1,0,0,3,4,7,1,0,0,2,3,2,2.6
2009-10,31,MIA,NBA,4:30,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,-2.5
2010-11,32,MIA,NBA,10:08,1,3,0,0,1,3,0,0,1,2,2,1,1,0,1,3,2,1.9
Career,,,,39:33,6,14,0,1,6,14,11,13,5,9,12,2,2,6,4,6,19,19.1
2 Seasons,,CHH,NBA,31:26,4,7,0,0,4,7,11,13,5,7,10,2,0,6,4,6,19,19.1
2 Seasons,,NOH,NBA,39:33,6,14,0,1,6,14,7,11,4,9,12,2,2,3,4,6,18,18.0
3 Seasons,,MIA,NBA,13:02,1,3,0,0,1,3,0,0,3,4,7,1,1,0,2,3,2,2.6
1 Season,,MIL,NBA,28:47,5,9,0,0,5,9,3,5,4,9,12,2,1,3,2,5,12,10.4
