,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,CHH,NBA,C,74,1095,,,,,100%,+3.0,+0.8,10,19,67,18,52,0,64,10,26
2001-02,23,CHH,NBA,C,82,1549,,,,,100%,+3.7,+4.4,26,34,93,30,131,0,66,27,47
2002-03,24,NOH,NBA,C,82,2443,,,,,100%,+2.5,+0.5,40,41,117,44,122,0,197,22,58
2003-04,25,NOH,NBA,C,82,2777,,,,,100%,-1.4,-3.3,48,51,105,61,193,0,196,28,87
2004-05,26,NOH,NBA,C,23,703,,,,,100%,-8.0,+0.4,9,15,29,19,53,0,66,12,20
2005-06,27,MIL,NBA,C,82,2465,,,,,100%,-2.1,-2.0,35,49,141,34,133,8,125,25,59
2006-07,28,POR,NBA,C,81,1703,,,,22%,78%,-7.8,-4.8,16,31,98,42,102,10,71,19,43
2007-08,29,TOT,NBA,C,31,286,,,,2%,98%,-1.1,-0.8,5,10,19,8,17,2,15,2,6
2007-08,29,NJN,NBA,C,24,259,,,,3%,97%,-2.7,+3.2,5,8,18,4,13,2,15,1,5
2007-08,29,DAL,NBA,C,7,27,,,,,100%,+11.7,+6.6,0,2,1,4,4,0,0,1,1
2008-09,30,MIA,NBA,C,55,709,,,,,100%,+3.8,+4.4,5,11,61,9,28,15,50,4,14
2009-10,31,MIA,NBA,C,36,359,,,,,100%,-0.4,-3.6,2,4,40,6,27,3,3,3,7
2010-11,32,MIA,NBA,C,18,158,,,,7%,94%,+5.9,-2.9,1,1,19,1,5,1,6,0,2
2011-12,33,TOR,NBA,C,34,374,,,,12%,88%,+6.2,+11.3,3,5,24,10,8,2,15,2,4
Career,,,NBA,,680,14621,,,,3%,97%,-0.5,-0.5,200,271,813,282,871,41,874,154,373
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOH,NBA,,187,5923,,,,,100%,-0.5,-1.3,97,107,251,124,368,0,459,62,165
2 seasons,,CHH,NBA,,156,2644,,,,,100%,+3.4,+2.9,36,53,160,48,183,0,130,37,73
3 seasons,,MIA,NBA,,109,1226,,,,1%,99%,+2.8,+1.1,8,16,120,16,60,19,59,7,23
1 season,,MIL,NBA,,82,2465,,,,,100%,-2.1,-2.0,35,49,141,34,133,8,125,25,59
1 season,,POR,NBA,,81,1703,,,,22%,78%,-7.8,-4.8,16,31,98,42,102,10,71,19,43
1 season,,TOR,NBA,,34,374,,,,12%,88%,+6.2,+11.3,3,5,24,10,8,2,15,2,4
1 season,,NJN,NBA,,24,259,,,,3%,97%,-2.7,+3.2,5,8,18,4,13,2,15,1,5
1 season,,DAL,NBA,,7,27,,,,,100%,+11.7,+6.6,0,2,1,4,4,0,0,1,1
