,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,26,WAS,NBA,C,8,126,.655,2.4,1.000,.759,.172,.034,.034,.000,.655,.727,.400,.000,1.000,,.526,.207,6,,,,0,0
2005-06,27,WAS,NBA,C,3,18,.400,4.0,1.000,.600,.200,.200,.000,.000,.400,.333,.000,1.000,,,1.000,.000,0,,,,0,0
2006-07,28,WAS,NBA,C,4,84,.412,3.4,1.000,.706,.235,.059,.000,.000,.412,.500,.000,1.000,,,1.000,.294,4,,,,0,0
2009-10,31,OKC,NBA,C,2,17,.833,1.7,1.000,.667,.333,.000,.000,.000,.833,.750,1.000,,,,.800,.333,2,,,,0,0
2010-11,32,ATL,NBA,C,1,7,.000,1.5,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.500,0,,,,0,0
Career,,,NBA,,18,252,.559,2.7,1.000,.729,.203,.051,.017,.000,.559,.605,.333,.667,1.000,,.697,.237,12,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,15,228,.549,2.9,1.000,.725,.196,.059,.020,.000,.549,.622,.200,.667,1.000,,.679,.216,10,,,,0,0
1 season,,OKC,NBA,,2,17,.833,1.7,1.000,.667,.333,.000,.000,.000,.833,.750,1.000,,,,.800,.333,2,,,,0,0
1 season,,ATL,NBA,,1,7,.000,1.5,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.500,0,,,,0,0
