,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,26,WAS,NBA,C,8,126,,,,1%,99%,-12.5,-13.6,1,5,13,1,6,0,4,2,2
2005-06,27,WAS,NBA,C,3,18,,,,,100%,-14.6,-16.3,0,0,0,0,1,0,0,0,0
2006-07,28,WAS,NBA,C,4,84,,,,,100%,-9.3,+1.0,0,3,6,1,3,0,2,1,1
2009-10,31,OKC,NBA,C,2,17,,,,,100%,-9.4,-7.4,0,0,1,0,1,0,0,0,1
2010-11,32,ATL,NBA,C,1,7,,,,100%,,-30.8,-26.1,0,0,0,0,0,0,0,0,1
Career,,,NBA,,18,252,,,,3%,97%,-11.9,-8.8,1,8,20,2,11,0,6,3,5
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,15,228,,,,1%,99%,-11.5,-8.4,1,8,19,2,10,0,6,3,3
1 season,,OKC,NBA,,2,17,,,,,100%,-9.4,-7.4,0,0,1,0,1,0,0,0,1
1 season,,ATL,NBA,,1,7,,,,100%,,-30.8,-26.1,0,0,0,0,0,0,0,0,1
