,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2004-05,26,WAS,NBA,22:56,8,9,0,0,8,9,4,7,5,7,9,2,0,2,3,4,20,18.8
2005-06,27,WAS,NBA,7:12,1,2,0,0,1,2,2,2,1,2,2,0,1,1,0,2,2,2.9
2006-07,28,WAS,NBA,28:28,3,5,0,0,3,5,3,4,1,8,9,1,1,1,3,4,9,8.2
2009-10,31,OKC,NBA,12:00,4,5,0,0,4,5,2,2,1,3,4,0,0,0,1,1,10,9.3
2010-11,32,ATL,NBA,6:36,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,-1.1
Career,,,,28:28,8,9,0,0,8,9,4,7,5,8,9,2,1,2,3,4,20,18.8
3 Seasons,,WAS,NBA,28:28,8,9,0,0,8,9,4,7,5,8,9,2,1,2,3,4,20,18.8
1 Season,,OKC,NBA,12:00,4,5,0,0,4,5,2,2,1,3,4,0,0,0,1,1,10,9.3
1 Season,,ATL,NBA,6:36,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,-1.1
