,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,WAS,NBA,C,47,618,,,,28%,72%,+1.6,+3.5,5,6,40,11,37,0,13,12,17
2002-03,24,WAS,NBA,PF,38,513,,,,90%,10%,-1.2,-0.2,6,13,35,9,41,0,7,6,20
2003-04,25,WAS,NBA,C,79,1901,,,,1%,99%,-8.4,-4.7,30,45,126,19,125,0,154,21,63
2004-05,26,WAS,NBA,C,47,976,,,,2%,98%,-5.1,-6.4,10,14,81,15,64,0,43,12,38
2005-06,27,WAS,NBA,C,71,1121,,,,2%,98%,0.0,-2.8,4,26,86,10,51,9,30,9,32
2006-07,28,WAS,NBA,C,65,1246,,,,1%,99%,-2.0,-1.7,8,22,91,16,70,10,64,18,35
2008-09,30,WAS,NBA,C,26,306,,,1%,17%,81%,-19.6,-12.3,2,8,19,5,11,2,13,1,6
2009-10,31,OKC,NBA,C,23,321,,,,40%,60%,-3.3,-8.2,2,6,20,4,13,7,3,4,10
2010-11,32,ATL,NBA,C,13,82,,,,32%,68%,-18.2,-17.7,1,1,9,0,6,0,4,1,3
Career,,,NBA,,409,7084,,,,13%,87%,-4.5,-3.7,68,141,507,89,418,28,331,84,224
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,WAS,NBA,,373,6681,,,,11%,88%,-4.4,-3.3,65,134,478,85,399,21,324,79,211
1 season,,OKC,NBA,,23,321,,,,40%,60%,-3.3,-8.2,2,6,20,4,13,7,3,4,10
1 season,,ATL,NBA,,13,82,,,,32%,68%,-18.2,-17.7,1,1,9,0,6,0,4,1,3
