,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,23,DAL,NBA,,8,14,1,4,8,11,2,2,5,5,10,2,4,1,1,4,16,12.6
1984-85,24,DAL,NBA,,4,12,1,3,3,9,1,2,2,2,3,2,2,0,2,2,9,6.0
1985-86,25,DAL,NBA,,5,7,3,3,2,4,3,3,1,2,3,1,2,1,2,4,16,14.7
1986-87,26,SEA,NBA,,18,30,3,5,16,28,7,8,8,6,14,6,2,1,5,6,43,36.4
1987-88,27,SEA,NBA,,11,20,2,4,10,18,8,10,4,5,7,5,1,2,4,4,27,22.0
1988-89,28,SEA,NBA,,13,27,4,7,12,22,8,11,6,7,8,3,3,1,7,6,30,17.8
1992-93,32,SAS,NBA,,10,18,3,6,9,14,4,4,3,5,6,2,1,0,2,5,24,20.7
1993-94,33,SAS,NBA,,10,19,4,8,6,11,2,2,3,4,4,1,1,0,1,3,24,14.2
1994-95,34,DEN,NBA,,6,16,2,5,5,11,8,8,4,6,10,2,1,1,1,3,16,14.2
1997-98,37,SEA,NBA,26:11,6,8,4,6,2,4,3,4,1,2,3,2,2,0,1,4,16,11.8
Career,,,,26:11,18,30,4,8,16,28,8,11,8,7,14,6,4,2,7,6,43,36.4
4 Seasons,,SEA,NBA,26:11,18,30,4,7,16,28,8,11,8,7,14,6,3,2,7,6,43,36.4
3 Seasons,,DAL,NBA,,8,14,3,4,8,11,3,3,5,5,10,2,4,1,2,4,16,14.7
2 Seasons,,SAS,NBA,,10,19,4,8,9,14,4,4,3,5,6,2,1,0,2,5,24,20.7
1 Season,,DEN,NBA,,6,16,2,5,5,11,8,8,4,6,10,2,1,1,1,3,16,14.2
