Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,28,SEA,NBA,SG,1,1,26:00,12,16,0.75,1,1,1,2,2,1,3,6,2,0,0,2,2,27
Career,NA,,NBA,,1,1,26,12,16,0.75,1,1,1,2,2,1,3,6,2,0,0,2,2,27
