Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,23,DAL,NBA,SF,8,NA,178,5.3,16.2,0.325,0.2,2.4,0.083,5.1,13.8,0.368,1.2,1.6,0.75,3.8,4.7,8.5,0.8,2,0.4,1,3.4,11.9
1984-85,24,DAL,NBA,SF,4,1,68,5.3,12.2,0.435,1.1,2.6,0.4,4.2,9.5,0.444,0.5,1.1,0.5,2.1,1.6,3.7,1.6,2.1,0,2.1,1.6,12.2
1985-86,25,DAL,NBA,SF,7,0,67,4.8,11.8,0.409,3.8,6.4,0.583,1.1,5.4,0.2,2.7,2.7,1,1.6,2.1,3.8,1.1,1.1,1.1,2.1,3.2,16.1
1986-87,26,SEA,NBA,SG,14,14,530,10.1,20.6,0.487,0.9,2.4,0.361,9.2,18.2,0.504,3,3.7,0.815,2.5,3.6,6.1,2.5,0.7,0.4,2.2,3.7,24
1987-88,27,SEA,NBA,SG,5,5,172,8.4,17.4,0.482,0.6,2.5,0.25,7.7,14.9,0.521,4.4,6.1,0.724,2.3,2.5,4.8,3.1,0.6,0.4,2.5,3.6,21.8
1988-89,28,SEA,NBA,SG,8,8,304,8.5,18.9,0.45,1.8,4.4,0.405,6.8,14.6,0.463,2.8,3.9,0.727,1.7,2.1,3.8,1.2,1.3,0.1,2.5,2.3,21.7
1992-93,32,SAS,NBA,SG,10,10,305,6,13.3,0.451,1.2,3.8,0.313,4.8,9.6,0.506,1.5,1.9,0.813,1.1,3.1,4.1,1.3,0.5,0,1.2,3,14.8
1993-94,33,SAS,NBA,SF,4,4,114,5.4,13.6,0.395,1.6,5.4,0.294,3.8,8.2,0.462,0.9,1.6,0.6,0.9,2.2,3.2,0.3,0.9,0,1.3,1.9,13.3
1994-95,34,DEN,NBA,SF,3,0,73,4.9,13.8,0.357,2,6.4,0.308,3,7.4,0.4,5.9,6.4,0.923,3,3.9,6.9,1.5,1,0.5,1,3,17.8
1997-98,37,SEA,NBA,SF,10,0,170,4.2,11.2,0.377,2.3,5.5,0.423,1.9,5.7,0.333,1.1,1.3,0.833,0.8,1.9,2.8,1.3,0.4,0,0.4,2.1,11.9
Career,NA,,NBA,,73,42,1981,7.3,16.5,0.443,1.3,3.7,0.351,6,12.8,0.47,2.4,3.1,0.784,2,3,5,1.7,0.9,0.3,1.8,3,18.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SEA,NBA,,37,27,1176,8.6,18.4,0.467,1.3,3.4,0.378,7.3,15,0.487,2.9,3.7,0.77,2,2.8,4.8,2.1,0.8,0.3,2.1,3.1,21.3
3 seasons,NA,DAL,NBA,,19,1,313,5.2,14.4,0.36,1.2,3.3,0.345,4,11,0.365,1.4,1.7,0.8,3,3.5,6.4,1,1.8,0.5,1.5,3,12.9
2 seasons,NA,SAS,NBA,,14,14,419,5.8,13.4,0.436,1.3,4.2,0.306,4.6,9.2,0.495,1.4,1.8,0.762,1,2.8,3.9,1,0.6,0,1.2,2.7,14.3
1 season,NA,DEN,NBA,,3,0,73,4.9,13.8,0.357,2,6.4,0.308,3,7.4,0.4,5.9,6.4,0.923,3,3.9,6.9,1.5,1,0.5,1,3,17.8
