Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,24,BOS,NBA,PF,11,NA,218,7.9,14.4,0.552,5.3,6.3,0.842,NA,NA,10.4,0.5,NA,NA,NA,3.8,21.1
1972-73,25,BOS,NBA,SF,12,NA,95,7.2,17.4,0.413,2.7,3.8,0.7,NA,NA,5.3,1.1,NA,NA,NA,5.7,17.1
1973-74,26,BOS,NBA,PF,9,NA,69,2.6,13,0.2,2.6,5.2,0.5,4.2,6.3,10.4,1,0.5,0.5,NA,4.7,7.8
1975-76,28,BOS,NBA,C,18,NA,232,5.9,12.6,0.469,3.3,4,0.808,2.5,5.4,7.9,2.5,0,0.5,NA,5.9,15.1
Career,NA,,NBA,,50,NA,614,6.4,14,0.46,3.8,4.9,0.774,2.9,5.6,8.7,1.4,0.1,0.5,NA,5,16.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,50,NA,614,6.4,14,0.46,3.8,4.9,0.774,2.9,5.6,8.7,1.4,0.1,0.5,NA,5,16.7
