Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,24,BOS,NBA,PF,11,NA,19.8,4.4,7.9,0.552,2.9,3.5,0.842,NA,NA,5.7,0.3,NA,NA,NA,2.1,11.6
1972-73,25,BOS,NBA,SF,12,NA,7.9,1.6,3.8,0.413,0.6,0.8,0.7,NA,NA,1.2,0.3,NA,NA,NA,1.3,3.8
1973-74,26,BOS,NBA,PF,9,NA,7.7,0.6,2.8,0.2,0.6,1.1,0.5,0.9,1.3,2.2,0.2,0.1,0.1,NA,1,1.7
1975-76,28,BOS,NBA,C,18,NA,12.9,2.1,4.5,0.469,1.2,1.4,0.808,0.9,1.9,2.8,0.9,0,0.2,NA,2.1,5.4
Career,NA,,NBA,,50,NA,12.3,2.2,4.8,0.46,1.3,1.7,0.774,0.9,1.7,3,0.5,0,0.1,NA,1.7,5.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,50,NA,12.3,2.2,4.8,0.46,1.3,1.7,0.774,0.9,1.7,3,0.5,0,0.1,NA,1.7,5.7
