Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,26,GSW,NBA,PG,1,0,19:00,4,7,0.571,1,3,0.333,5,7,0.714,2,5,1,1,0,2,2,14
Career,NA,,NBA,,1,0,19,4,7,0.571,1,3,0.333,5,7,0.714,2,5,1,1,0,2,2,14
