,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,22,PHI,NBA,25:01,6,11,0,1,6,10,2,2,2,6,8,4,0,2,1,4,12,9.9
2011-12,23,PHI,NBA,36:09,9,15,1,2,8,14,6,6,3,12,14,3,1,3,4,5,22,20.7
2014-15,26,LAC,NBA,19:59,5,7,2,2,4,5,2,2,2,3,5,2,1,2,1,4,11,9.5
2015-16,27,CHO,NBA,15:58,3,5,1,2,3,4,3,4,2,6,8,1,1,1,3,3,6,4.9
2016-17,28,TOT,NBA,6:54,1,3,1,1,1,2,0,0,1,1,2,1,0,1,1,2,3,2.3
2016-17,28,MIL,NBA,6:54,1,3,1,1,1,2,0,0,1,1,2,1,0,1,1,2,3,2.3
Career,,,,36:09,9,15,2,2,8,14,6,6,3,12,14,4,1,3,4,5,22,20.7
2 Seasons,,PHI,NBA,36:09,9,15,1,2,8,14,6,6,3,12,14,4,1,3,4,5,22,20.7
1 Season,,LAC,NBA,19:59,5,7,2,2,4,5,2,2,2,3,5,2,1,2,1,4,11,9.5
1 Season,,CHO,NBA,15:58,3,5,1,2,3,4,3,4,2,6,8,1,1,1,3,3,6,4.9
1 Season,,MIL,NBA,6:54,1,3,1,1,1,2,0,0,1,1,2,1,0,1,1,2,3,2.3
