,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,PHI,NBA,C,5,98,,,,,100%,+3.0,+19.0,0,2,8,0,2,0,20,0,4
2011-12,23,PHI,NBA,C,13,332,,,,,100%,-2.1,-2.6,11,6,18,4,11,3,42,2,7
2014-15,26,LAC,NBA,PF,8,57,,,,24%,76%,-0.2,-1.5,1,0,7,0,0,1,12,0,0
2015-16,27,CHO,NBA,PF,5,53,,,,80%,20%,+21.6,+38.6,0,3,3,1,2,0,6,0,1
2016-17,28,MIL,NBA,PF,3,17,,,,,100%,-29.8,-30.0,0,1,1,0,0,0,2,0,1
Career,,,NBA,,34,557,,,,10%,90%,+0.4,+4.4,12,12,37,5,15,4,82,2,13
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,18,430,,,,,100%,-0.9,+2.3,11,8,26,4,13,3,62,2,11
1 season,,LAC,NBA,,8,57,,,,24%,76%,-0.2,-1.5,1,0,7,0,0,1,12,0,0
1 season,,CHO,NBA,,5,53,,,,80%,20%,+21.6,+38.6,0,3,3,1,2,0,6,0,1
1 season,,MIL,NBA,,3,17,,,,,100%,-29.8,-30.0,0,1,1,0,0,0,2,0,1
