,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,19,UCLA,10,33,8,15,,,3,5,,20,,2,1,2,7,19,.533,,.600,3.3,1.9,2.0,
1982-83,20,UCLA,28,318,40,74,,,14,27,,88,,9,15,15,46,94,.541,,.519,11.4,3.4,3.1,
1983-84,21,UCLA,28,257,30,59,,,40,64,,66,,5,14,15,53,100,.508,,.625,9.2,3.6,2.4,
1984-85,22,UCLA,33,1069,131,251,,,83,131,,287,,22,44,70,108,345,.522,,.634,32.4,10.5,8.7,
Career,,,99,1677,209,399,,,140,227,,461,,38,74,102,214,558,.524,,.617,16.9,5.6,4.7,
