Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,24,DEN,NBA,SG,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,-0.021,NA,-3.9,-1,-4.9,0
2007-08,25,DEN,NBA,SG,3,8,8.8,0.4,0.4,0,0,13.8,6.6,0,0,0,0,25.9,NA,0,0,0,-0.086,NA,-2.4,-3.1,-5.5,0
2008-09,26,MIA,NBA,SF,5,21,2.8,0.258,0.333,0.667,0,28,15,0,2.8,0,0,9.5,NA,0,0,0,-0.011,NA,-7.9,1.7,-6.2,0
Career,NA,,NBA,,9,30,4.3,0.338,0.375,0.25,0,23.3,12.3,0,1.9,0,0,13.6,NA,-0.1,0,0,-0.032,NA,-6.3,0.4,-5.9,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIA,NBA,,5,21,2.8,0.258,0.333,0.667,0,28,15,0,2.8,0,0,9.5,NA,0,0,0,-0.011,NA,-7.9,1.7,-6.2,0
2 seasons,NA,DEN,NBA,,4,9,7.8,0.4,0.4,0,0,12.3,5.8,0,0,0,0,23,NA,0,0,0,-0.078,NA,-2.6,-2.9,-5.4,0
