,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,24,DEN,NBA,SG,64,1177,2%,53%,43%,1%,,+1.6,-0.4,16,5,69,8,28,5,136,7,19
2007-08,25,DEN,NBA,SG,54,542,,57%,38%,5%,,+2.1,-1.7,7,5,28,2,16,5,93,1,6
2008-09,26,MIA,NBA,SF,63,851,,6%,76%,18%,,-3.3,-4.3,4,4,39,1,10,4,67,3,4
2009-10,27,MIA,NBA,SG,6,44,,13%,83%,4%,,-1.1,-4.0,1,2,5,0,0,0,6,0,1
Career,,,NBA,,187,2614,1%,38%,54%,8%,,+0.1,-2.0,28,16,141,11,54,14,302,11,30
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,118,1719,1%,54%,42%,2%,,+1.7,-0.8,23,10,97,10,44,10,229,8,25
2 seasons,,MIA,NBA,,69,895,,6%,76%,17%,,-3.2,-4.3,5,6,44,1,10,4,73,3,5
