,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,19,UTA,NBA,SG,40,293,.341,8.8,.868,.451,.165,.077,.176,.132,.380,.585,.267,.000,.125,.083,.767,.077,6,1.000,.500,.000,0,0
2001-02,20,UTA,NBA,SG,67,1134,.385,12.4,.933,.299,.081,.105,.447,.067,.408,.514,.167,.513,.355,.080,.759,.049,15,.500,.280,.000,2,0
2002-03,21,UTA,NBA,SG,61,760,.401,12.5,.958,.278,.067,.127,.486,.042,.404,.506,.105,.417,.384,.333,.764,.070,20,.750,.333,.250,0,0
2003-04,22,TOT,NBA,SG-SF,80,2444,.432,14.0,.918,.268,.053,.046,.552,.082,.446,.506,.261,.350,.443,.268,.664,.030,24,.842,.366,.231,0,0
2003-04,22,UTA,NBA,SG,54,1511,.445,14.2,.949,.259,.056,.026,.608,.051,.457,.520,.212,.400,.455,.233,.760,.034,18,.714,.300,.111,0,0
2003-04,22,ORL,NBA,SF,26,933,.404,13.6,.856,.284,.046,.088,.439,.144,.422,.481,.385,.320,.408,.293,.427,.021,6,.917,.415,.294,0,0
2004-05,23,ORL,NBA,SG,55,1089,.408,12.3,.843,.373,.052,.052,.366,.157,.415,.484,.045,.273,.417,.373,.523,.040,14,.840,.209,.429,1,0
2005-06,24,ORL,NBA,SG,82,2648,.460,10.6,.981,.410,.052,.078,.440,.019,.466,.538,.341,.393,.427,.133,.655,.058,41,1.000,.133,.500,3,0
2006-07,25,WAS,NBA,SG,82,2419,.461,14.6,.757,.266,.057,.070,.364,.243,.479,.605,.163,.453,.442,.404,.509,.033,23,.824,.372,.353,1,0
2007-08,26,WAS,NBA,SG,82,2564,.386,18.5,.471,.183,.044,.040,.204,.529,.390,.510,.235,.387,.314,.383,.343,.012,9,.867,.232,.396,4,0
2008-09,27,WAS,NBA,SG,32,886,.312,19.8,.442,.130,.035,.035,.242,.558,.363,.467,.125,.375,.339,.271,.216,.000,0,.857,.271,.257,0,0
2009-10,28,TOT,NBA,SG,64,883,.282,19.4,.466,.123,.025,.025,.294,.534,.355,.550,.000,.000,.333,.218,.667,.012,2,.947,.425,.270,0,0
2009-10,28,WAS,NBA,SG,40,616,.282,20.5,.398,.087,.029,.019,.262,.602,.439,.778,.000,.000,.407,.177,.556,.010,1,.909,.355,.182,0,0
2009-10,28,DAL,NBA,SG,24,267,.283,17.5,.583,.183,.017,.033,.350,.417,.257,.364,.000,.000,.238,.320,.889,.017,1,1.000,.600,.400,0,0
2010-11,29,DAL,NBA,SG,72,1158,.388,21.2,.245,.091,.018,.027,.109,.755,.420,.433,.333,.222,.472,.378,.324,.000,0,.989,.422,.419,2,0
2011-12,30,NJN,NBA,SF,51,960,.285,22.7,.157,.041,.012,.017,.087,.843,.296,.429,.000,.667,.200,.283,.250,.000,0,.902,.359,.288,0,0
2012-13,31,ATL,NBA,SG,56,1158,.374,22.4,.202,.057,.019,.023,.103,.798,.415,.600,.400,.333,.333,.364,.545,.008,2,.987,.397,.434,1,0
Career,,,NBA,,824,18396,.406,15.3,.707,.252,.050,.058,.347,.293,.433,.527,.211,.389,.404,.340,.594,.031,156,.900,.331,.355,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,236,6485,.401,17.2,.578,.205,.047,.050,.276,.422,.436,.563,.182,.415,.390,.353,.437,.019,33,.856,.281,.339,5,0
4 seasons,,UTA,NBA,,222,3698,.412,13.0,.941,.288,.073,.073,.508,.059,.427,.522,.186,.423,.408,.177,.761,.049,59,.714,.329,.077,2,0
3 seasons,,ORL,NBA,,163,4670,.434,11.6,.918,.375,.051,.072,.419,.082,.445,.514,.263,.352,.421,.317,.585,.046,61,.872,.268,.364,4,0
2 seasons,,DAL,NBA,,96,1425,.372,20.7,.297,.105,.018,.028,.146,.703,.371,.415,.286,.182,.386,.372,.442,.003,1,.990,.438,.417,2,0
1 season,,ATL,NBA,,56,1158,.374,22.4,.202,.057,.019,.023,.103,.798,.415,.600,.400,.333,.333,.364,.545,.008,2,.987,.397,.434,1,0
1 season,,NJN,NBA,,51,960,.285,22.7,.157,.041,.012,.017,.087,.843,.296,.429,.000,.667,.200,.283,.250,.000,0,.902,.359,.288,0,0
