Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,19,UTA,NBA,SG,1,0,8,4.5,9,0.5,0,0,NA,4.5,9,0.5,0,0,NA,0,4.5,4.5,0,0,0,4.5,0,9
2002-03,21,UTA,NBA,SG,4,0,37,5.8,14.6,0.4,0,1.9,0,5.8,12.6,0.462,5.8,5.8,1,1.9,4.9,6.8,3.9,1,0,0,2.9,17.5
2006-07,25,WAS,NBA,SG,4,4,122,2.7,13.6,0.196,0.9,5.6,0.158,1.8,8,0.222,0.9,2.1,0.429,0.6,2.4,3,2.1,0.6,0.9,0.9,1.2,7.1
2007-08,26,WAS,NBA,SG,6,6,196,4,11,0.367,2.6,6.6,0.389,1.5,4.4,0.333,2.9,3.3,0.889,0.4,2,2.4,3.3,1.1,0,1.7,2,13.6
2009-10,28,DAL,NBA,SG,2,0,6,0,18,0,0,18,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,12,0
2010-11,29,DAL,NBA,SG,21,18,332,3.1,9,0.349,2.9,7.4,0.397,0.2,1.6,0.133,1,1.3,0.75,0.1,2,2.1,1.3,1.2,0.2,1.1,4.3,10.2
2012-13,31,ATL,NBA,SG,4,0,45,2.4,4,0.6,2.4,4,0.6,0,0,NA,0,0,NA,2.4,5.6,8,0.8,0,0,1.6,4,7.2
Career,NA,,NBA,,42,28,746,3.4,10.3,0.327,2.3,6.4,0.353,1.1,3.9,0.284,1.6,2.1,0.791,0.5,2.4,2.9,2,1,0.2,1.2,3.1,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,23,18,338,3.1,9.2,0.337,2.9,7.6,0.38,0.2,1.6,0.133,1,1.3,0.75,0.1,1.9,2,1.3,1.2,0.2,1.1,4.5,10
2 seasons,NA,WAS,NBA,,10,10,318,3.5,12,0.292,1.9,6.2,0.309,1.6,5.8,0.275,2.2,2.8,0.76,0.5,2.2,2.6,2.8,0.9,0.3,1.4,1.7,11.1
2 seasons,NA,UTA,NBA,,5,0,45,5.6,13.6,0.412,0,1.6,0,5.6,12,0.467,4.8,4.8,1,1.6,4.8,6.4,3.2,0.8,0,0.8,2.4,16
1 season,NA,ATL,NBA,,4,0,45,2.4,4,0.6,2.4,4,0.6,0,0,NA,0,0,NA,2.4,5.6,8,0.8,0,0,1.6,4,7.2
