Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,23,CAR,ABA,NA,14,NA,118,7,15.6,0.451,0,0,NA,7,15.6,0.451,6.1,9.2,0.667,4.3,3.4,7.6,1.8,0.6,7.6,20.1
Career,NA,,ABA,NA,14,NA,118,7,15.6,0.451,0,0,NA,7,15.6,0.451,6.1,9.2,0.667,4.3,3.4,7.6,1.8,0.6,7.6,20.1
