,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,26,GSW,NBA,,13,20,0,1,13,20,7,8,2,2,4,4,2,1,3,5,30,21.1
1988-89,28,GSW,NBA,,14,24,0,1,14,23,4,5,4,4,6,3,2,1,5,5,29,18.2
1990-91,30,LAL,NBA,,7,15,0,0,7,15,6,6,2,4,4,2,2,2,3,4,17,11.7
1991-92,31,LAL,NBA,,9,15,0,0,9,15,8,8,2,5,5,5,2,2,4,6,26,23.5
1992-93,32,HOU,NBA,,1,2,0,0,1,2,0,2,0,0,0,0,0,0,2,1,2,0.0
Career,,,,,14,24,0,1,14,23,8,8,4,5,6,5,2,2,5,6,30,23.5
2 Seasons,,LAL,NBA,,9,15,0,0,9,15,8,8,2,5,5,5,2,2,4,6,26,23.5
2 Seasons,,GSW,NBA,,14,24,0,1,14,23,7,8,4,4,6,4,2,1,5,5,30,21.1
1 Season,,HOU,NBA,,1,2,0,0,1,2,0,2,0,0,0,0,0,0,2,1,2,0.0
