Season,Team,Lg,Salary
1985-86,Golden State Warriors,NBA,"$150,000"
1987-88,Golden State Warriors,NBA,"$350,000"
1988-89,Golden State Warriors,NBA,"$400,000"
1990-91,Los Angeles Lakers,NBA,"$550,000"
1991-92,Los Angeles Lakers,NBA,"$700,000"
Career,(may be incomplete),,"$2,150,000"
