Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,PHW,BAA,SG,59,,,1.6,6.3,.261,1.2,2.2,.543,,0.7,1.7,4.5
1947-48,25,PHW,BAA,SG,46,,,2.6,10.9,.238,2.1,3.0,.688,,0.9,2.7,7.2
1948-49,26,PHW,BAA,SG,59,,,2.1,7.2,.290,1.3,2.0,.653,,2.0,2.3,5.5
1949-50,27,PHW,NBA,SG,65,,,1.6,5.4,.289,1.4,2.3,.616,,1.8,2.0,4.6
1950-51,28,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1951-52,29,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1952-53,30,PHW,NBA,SG,33,,26.7,3.0,9.2,.330,2.9,4.2,.686,4.6,3.3,3.6,9.0
Career,NA,,TOT,,262,,26.7,2.1,7.5,.277,1.6,2.6,.638,4.6,1.6,2.3,5.8
,NA,,BAA,,164,,,2.1,7.9,.261,1.5,2.3,.629,,1.2,2.2,5.6
,NA,,NBA,,98,,26.7,2.1,6.7,.308,1.9,3.0,.649,4.6,2.3,2.5,6.1
