Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,24,PHW,BAA,SG,9,NA,NA,0.366,0.257,NA,NA,NA,NA,NA,0.5,0.2,0.7,NA
1947-48,25,PHW,BAA,SG,7,NA,NA,0.246,0.276,NA,NA,NA,NA,NA,-0.2,0.2,0,NA
1948-49,26,PHW,BAA,SG,2,NA,NA,0.334,0.346,NA,NA,NA,NA,NA,-0.1,0.1,0,NA
1949-50,27,PHW,NBA,SG,2,NA,NA,0.291,0.333,NA,NA,NA,NA,NA,0,0.1,0,NA
1952-53,30,NYK,NBA,,2,26,24.8,0.573,4.333,NA,NA,NA,53,NA,0.1,0,0.2,0.297
Career,NA,,TOT,,22,26,24.8,0.344,0.374,NA,NA,NA,53,NA,0.3,0.6,0.9,0.297
,NA,,BAA,,18,NA,NA,0.331,0.28,NA,NA,NA,NA,NA,0.2,0.5,0.7,NA
,NA,,NBA,,4,26,24.8,0.493,2.333,NA,NA,NA,53,NA,0.1,0.1,0.2,0.297
