,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1993-94,20,CENTRALST,13,,121,177,0,2,19,47,,132,16,3,35,26,47,261,.684,.000,.404,,20.1,10.2,1.2
Career,,,13,,121,177,0,2,19,47,,132,16,3,35,26,47,261,.684,.000,.404,,20.1,10.2,1.2
