Season,Team,Lg,Salary
1996-97,Atlanta Hawks,NBA,"$548,000"
1997-98,Denver Nuggets,NBA,"$630,000"
1998-99,Denver Nuggets,NBA,"$712,200"
Career,(may be incomplete),,"$1,890,200"
