,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,TOR,NBA,C,12,59,.200,9.0,1.000,.133,.400,.333,.133,.000,.200,1.000,.167,.000,.000,,.000,.133,2,,,,0,0
2011-12,23,TOR,NBA,C,14,122,.361,6.8,1.000,.528,.111,.278,.083,.000,.361,.579,.000,.200,.000,,.462,.222,6,,,,0,0
Career,,,NBA,,26,181,.314,7.4,1.000,.412,.196,.294,.098,.000,.314,.619,.100,.133,.000,,.375,.196,8,,,,0,0
