Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,22,TOR,NBA,C,12,0,59,1.8,9.2,0.2,0,0,NA,1.8,9.2,0.2,0,1.2,0,4.3,4.3,8.5,1.2,1.2,1.2,1.8,3.1,3.7
2011-12,23,TOR,NBA,C,14,0,122,3.8,10.6,0.361,0,0,NA,3.8,10.6,0.361,2.1,2.4,0.875,4.4,9.4,13.9,0.9,0.6,2.7,1.5,3.2,9.7
Career,NA,,NBA,,26,0,181,3.2,10.1,0.314,0,0,NA,3.2,10.1,0.314,1.4,2,0.7,4.4,7.8,12.1,1,0.8,2.2,1.6,3.2,7.8
