,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,22,INO,NBA,,7,,10,12,,,4,24
1950-51,23,INO,NBA,,10,21,8,11,,,1,24
Career,,,,,10,,10,12,,,4,24
