Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,INO,NBA,NA,5,NA,NA,NA,NA,0.314,NA,NA,0.786,NA,NA,NA,NA
1950-51,23,INO,NBA,NA,3,NA,NA,NA,NA,0.443,NA,NA,0.706,NA,NA,NA,NA
Career,NA,,NBA,NA,8,NA,NA,NA,NA,0.374,NA,NA,0.756,NA,NA,NA,NA
