Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SF,5,NA,153,5.2,8.9,0.579,0,0,NA,5.2,8.9,0.579,3.8,5.6,0.667,NA,NA,6.6,1.9,NA,2.6,4,14.1
1968-69,25,DNR,ABA,SF,7,NA,191,6.2,12.1,0.516,0,0,NA,6.2,12.1,0.516,4.7,6.2,0.758,NA,NA,9.4,0.8,NA,2.6,4.9,17.2
1969-70,26,DNR,ABA,SF,12,NA,395,7.7,15.5,0.5,0,0,NA,7.7,15.5,0.5,2,3.3,0.611,NA,NA,7.2,3.1,NA,2.5,4.5,17.5
Career,NA,,ABA,,24,NA,739,6.8,13.3,0.515,0,0,NA,6.8,13.3,0.515,3.1,4.5,0.677,NA,NA,7.6,2.2,NA,2.5,4.5,16.7
