Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SF,74,NA,1364,5.9,12.1,0.489,0,0,NA,5.9,12.1,0.489,3.8,5.5,0.684,NA,NA,8.6,1.6,NA,2.6,3,15.6
1968-69,25,DNR,ABA,SF,78,NA,2335,5.1,9.3,0.547,0,0,NA,5.1,9.3,0.547,2.5,3.9,0.652,4.1,5.1,9.3,1.9,NA,2.3,3.3,12.7
1969-70,26,DNR,ABA,SF,69,NA,1847,6.4,12.9,0.498,0,0,0,6.4,12.8,0.499,3.3,4.7,0.695,4,5.2,9.2,2.1,NA,3.1,3.6,16.1
1970-71,27,DNR,ABA,SF,83,NA,2082,7.5,14.4,0.522,0,0,NA,7.5,14.4,0.522,4.7,6.5,0.728,4.1,4.9,9,1.7,NA,3.1,3.3,19.8
1971-72,28,DNR,ABA,SF,25,NA,411,5.8,12.3,0.471,0,0,NA,5.8,12.3,0.471,2.7,4.4,0.62,4.2,5.9,10.1,2.5,NA,2.6,4.1,14.3
Career,NA,,ABA,,329,NA,8039,6.2,12.1,0.514,0,0,0,6.2,12.1,0.514,3.5,5.1,0.691,4.1,5.1,9.1,1.9,NA,2.8,3.3,15.9
