Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SF,74,NA,18.4,3,6.2,0.489,0,0,NA,3,6.2,0.489,0.489,1.9,2.8,0.684,NA,NA,4.4,0.8,NA,1.3,1.5,8
1968-69,25,DNR,ABA,SF,78,NA,29.9,4.2,7.7,0.547,0,0,NA,4.2,7.7,0.547,0.547,2.1,3.2,0.652,3.4,4.3,7.7,1.6,NA,1.9,2.7,10.6
1969-70,26,DNR,ABA,SF,69,NA,26.8,4.8,9.6,0.498,0,0,0,4.8,9.6,0.499,0.498,2.4,3.5,0.695,3,3.9,6.8,1.6,NA,2.3,2.7,12
1970-71,27,DNR,ABA,SF,83,NA,25.1,5.2,10,0.522,0,0,NA,5.2,10,0.522,0.522,3.3,4.5,0.728,2.9,3.4,6.3,1.2,NA,2.2,2.3,13.8
1971-72,28,DNR,ABA,SF,25,NA,16.4,2.6,5.6,0.471,0,0,NA,2.6,5.6,0.471,0.471,1.2,2,0.62,1.9,2.7,4.6,1.2,NA,1.2,1.9,6.5
Career,NA,,ABA,,329,NA,24.4,4.2,8.2,0.514,0,0,0,4.2,8.2,0.514,0.514,2.4,3.4,0.691,3,3.7,6.2,1.3,NA,1.9,2.3,10.8
