Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,DNR,ABA,SF,5,153,15.9,0.618,0,0.632,NA,NA,9.2,8.2,NA,18.5,15.4,NA,0.5,0.1,0.5,0.168
1968-69,25,DNR,ABA,SF,7,191,15.9,0.579,0,0.516,NA,NA,11.5,3.1,NA,15.1,18.2,NA,0.5,0,0.5,0.133
1969-70,26,DNR,ABA,SF,12,395,13.2,0.517,0,0.212,NA,NA,8.9,11,NA,12.7,19.7,NA,0.4,0.5,0.9,0.106
Career,NA,,ABA,,24,739,14.4,0.548,0,0.342,NA,NA,9.6,8.4,NA,14.2,18.4,NA,1.3,0.6,1.9,0.126
