Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SF,5,NA,30.6,4.4,7.6,0.579,0,0,NA,4.4,7.6,0.579,0.579,3.2,4.8,0.667,NA,NA,5.6,1.6,NA,2.2,3.4,12
1968-69,25,DNR,ABA,SF,7,NA,27.3,4.7,9.1,0.516,0,0,NA,4.7,9.1,0.516,0.516,3.6,4.7,0.758,NA,NA,7.1,0.6,NA,2,3.7,13
1969-70,26,DNR,ABA,SF,12,NA,32.9,7.1,14.2,0.5,0,0,NA,7.1,14.2,0.5,0.5,1.8,3,0.611,NA,NA,6.6,2.8,NA,2.3,4.1,16
Career,NA,,ABA,,24,NA,30.8,5.8,11.3,0.515,0,0,NA,5.8,11.3,0.515,0.515,2.6,3.9,0.677,NA,NA,6.5,1.9,NA,2.2,3.8,14.3
