Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,SF,74,NA,1364,224,458,0.489,0,0,NA,224,458,0.489,0.489,143,209,0.684,NA,NA,327,62,NA,98,112,591
1968-69,25,DNR,ABA,SF,78,NA,2335,329,601,0.547,0,0,NA,329,601,0.547,0.547,165,253,0.652,266,334,600,124,NA,152,213,823
1969-70,26,DNR,ABA,SF,69,NA,1847,329,660,0.498,0,1,0,329,659,0.499,0.498,169,243,0.695,204,267,471,109,NA,158,183,827
1970-71,27,DNR,ABA,SF,83,NA,2082,435,834,0.522,0,0,NA,435,834,0.522,0.522,273,375,0.728,238,285,523,97,NA,180,189,1143
1971-72,28,DNR,ABA,SF,25,NA,411,66,140,0.471,0,0,NA,66,140,0.471,0.471,31,50,0.62,48,67,115,29,NA,30,47,163
Career,NA,,ABA,,329,NA,8039,1383,2693,0.514,0,1,0,1383,2692,0.514,0.514,781,1130,0.691,756,953,2036,421,NA,618,744,3547
