,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,19,MICHIGANST,30,184,15,32,0,0,14,17,10,40,5,6,13,7,36,44,.469,,.824,6.1,1.5,1.3,0.2
2013-14,20,MICHIGANST,34,501,52,87,0,0,33,50,47,113,27,9,43,22,70,137,.598,,.660,14.7,4.0,3.3,0.8
2014-15,21,MICHIGANST,39,794,110,190,0,4,53,79,79,202,29,16,48,31,107,273,.579,.000,.671,20.4,7.0,5.2,0.7
2015-16,22,MICHIGANST,35,802,148,264,2,8,76,101,102,288,46,23,42,38,75,374,.561,.250,.752,22.9,10.7,8.2,1.3
Career,,,138,2281,325,573,2,12,176,247,238,643,107,54,146,98,288,828,.567,.167,.713,16.5,6.0,4.7,0.8
