Season,Team,Lg,Salary
2016-17,Atlanta Hawks,NBA,"$50,000"
2016-17,Memphis Grizzlies,NBA,"$31,500"
2017-18,San Antonio Spurs,NBA,< $Minimum
Career,(may be incomplete),,"$81,500"
