Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,24,DET,NBA,PG,5,NA,8,0.6,2.4,0.25,0,0,NA,0,0.4,0.4,1.4,0,0,1.2,1,1.2
Career,NA,,NBA,,5,NA,8,0.6,2.4,0.25,0,0,NA,0,0.4,0.4,1.4,0,0,1.2,1,1.2
