Season,Team,Lg,Salary
2016-17,Memphis Grizzlies,NBA,"$83,119"
2016-17,New Orleans Pelicans,NBA,"$31,969"
2017-18,Memphis Grizzlies,NBA,"$1,312,611"
2018-19,Chicago Bulls,NBA,"$1,544,951"
Career,(may be incomplete),,"$2,972,650"
