Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,23,MIA,NBA,C,31,1,261,3.3,7.6,0.436,0,0.3,0,3.3,7.3,0.453,0.8,1.4,0.6,2.1,4.7,6.8,0.3,0.8,3.7,1.1,7.3,7.4
1991-92,24,MIA,NBA,C,43,0,367,4.5,8.2,0.548,0,0,NA,4.5,8.2,0.548,1.6,2.9,0.533,2.9,4.3,7.3,0.7,0.5,2.7,1.9,7.2,10.6
1992-93,25,TOT,NBA,C,6,0,29,6.2,16.1,0.385,0,0,NA,6.2,16.1,0.385,3.7,5,0.75,3.7,8.7,12.4,5,1.2,3.7,3.7,7.4,16.1
1992-93,25,MIL,NBA,C,3,0,26,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,2.8,2.8,1,1.4,6.9,8.3,5.5,1.4,4.2,4.2,8.3,11.1
1992-93,25,WSB,NBA,C,3,0,3,24,48,0.5,0,0,NA,24,48,0.5,12,24,0.5,24,24,48,0,0,0,0,0,60
Career,NA,,NBA,,80,1,657,4.1,8.3,0.493,0,0.1,0,4.1,8.2,0.5,1.4,2.4,0.568,2.6,4.7,7.3,0.7,0.7,3.2,1.6,7.2,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIA,NBA,,74,1,628,4,8,0.504,0,0.1,0,4,7.9,0.511,1.3,2.3,0.55,2.6,4.5,7.1,0.5,0.6,3.2,1.5,7.2,9.3
1 season,NA,MIL,NBA,,3,0,26,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,2.8,2.8,1,1.4,6.9,8.3,5.5,1.4,4.2,4.2,8.3,11.1
1 season,NA,WSB,NBA,,3,0,3,24,48,0.5,0,0,NA,24,48,0.5,12,24,0.5,24,24,48,0,0,0,0,0,60
