,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1987-88,25,CLE,NBA,,8,13,0,0,8,13,4,8,4,5,8,2,1,2,2,3,20,16.0
1988-89,26,CLE,NBA,,9,17,0,0,9,17,5,6,3,8,11,3,1,2,3,4,22,15.4
1989-90,27,CLE,NBA,,10,17,0,0,10,17,4,6,4,10,13,3,1,2,2,6,23,21.4
1991-92,29,CLE,NBA,,7,12,0,0,7,12,10,12,9,8,13,5,5,4,5,6,20,23.6
1992-93,30,CLE,NBA,,6,11,0,0,6,11,5,7,5,5,10,4,2,3,2,6,16,17.6
1994-95,32,CLE,NBA,,4,12,0,1,4,12,2,4,2,7,7,5,6,2,5,4,10,11.3
1995-96,33,PHO,NBA,,6,13,0,0,6,13,3,5,6,5,11,1,0,4,2,6,15,9.8
1996-97,34,PHO,NBA,23:45,4,4,0,0,4,4,1,4,4,5,7,1,1,2,2,4,8,8.7
1997-98,35,PHO,NBA,17:59,2,5,0,0,2,5,2,3,1,2,3,1,0,2,0,5,6,4.3
Career,,,,23:45,10,17,0,1,10,17,10,12,9,10,13,5,6,4,5,6,23,23.6
6 Seasons,,CLE,NBA,,10,17,0,1,10,17,10,12,9,10,13,5,6,4,5,6,23,23.6
3 Seasons,,PHO,NBA,23:45,6,13,0,0,6,13,3,5,6,5,11,1,1,4,2,6,15,9.8
