,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,MIA,NBA,SF,3,58,.313,15.9,.500,.250,.063,.063,.125,.500,.375,.250,.000,1.000,.500,.250,.333,.000,0,1.000,.000,,0,0
2001-02,30,SAS,NBA,SF,10,345,.410,16.0,.590,.164,.066,.098,.262,.410,.389,.600,.250,.000,.438,.440,.857,.000,0,1.000,.920,.435,0,0
2002-03,31,SAS,NBA,SF,24,750,.372,17.6,.448,.124,.097,.069,.159,.552,.292,.333,.429,.300,.174,.438,.421,.034,4,1.000,.713,.439,0,0
2003-04,32,SAS,NBA,SF,10,298,.365,16.0,.540,.175,.079,.143,.143,.460,.353,.364,.400,.333,.333,.379,.750,.032,2,1.000,.759,.364,0,0
2004-05,33,SAS,NBA,SF,23,814,.359,17.5,.477,.141,.070,.109,.156,.523,.279,.444,.222,.143,.250,.433,.529,.000,0,1.000,.791,.453,0,0
2005-06,34,SAS,NBA,SF,13,442,.525,16.8,.508,.164,.098,.082,.164,.492,.548,.600,.333,.000,.900,.500,.647,.016,1,1.000,.867,.538,0,0
2006-07,35,SAS,NBA,SF,20,689,.395,19.2,.378,.067,.059,.118,.134,.622,.311,.500,.429,.214,.250,.446,.571,.017,2,.939,.905,.478,1,0
2007-08,36,SAS,NBA,SF,17,508,.398,20.1,.419,.022,.054,.065,.280,.581,.385,1.000,.000,.000,.500,.407,.933,.000,0,.955,.889,.396,0,0
2008-09,37,SAS,NBA,SF,5,130,.538,19.5,.308,.077,.077,.000,.154,.692,.500,.000,.000,,1.000,.556,1.000,.000,0,1.000,.778,.714,0,0
Career,,,NBA,,125,4034,.395,17.8,.462,.117,.074,.093,.177,.538,.350,.451,.308,.185,.387,.434,.655,.014,9,.982,.806,.452,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,SAS,NBA,,122,3976,.397,17.9,.461,.114,.075,.094,.179,.539,.349,.462,.314,.172,.385,.438,.664,.015,9,.981,.823,.452,1,0
1 season,,MIA,NBA,,3,58,.313,15.9,.500,.250,.063,.063,.125,.500,.375,.250,.000,1.000,.500,.250,.333,.000,0,1.000,.000,,0,0
