,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,34,CHH,NBA,SG,59,681,1%,96%,3%,,,-0.9,-4.0,8,9,23,2,19,0,147,1,11
Career,,,NBA,,59,681,1%,96%,3%,,,-0.9,-4.0,8,9,23,2,19,0,147,1,11
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHH,NBA,,59,681,1%,96%,3%,,,-0.9,-4.0,8,9,23,2,19,0,147,1,11
