Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,22,PHI,NBA,SG,3,3,72,1.5,12,0.125,0,2.5,0,1.5,9.5,0.158,1,1,1,0.5,2,2.5,2,1.5,0.5,1.5,3,4
1989-90,23,PHI,NBA,SG,10,10,415,7,14.1,0.497,1.2,3.1,0.389,5.8,11,0.528,5.1,5.5,0.937,0.7,2,2.7,3.1,1,0.6,2.7,2.2,20.4
1990-91,24,PHI,NBA,SG,8,8,329,5.1,11.1,0.465,1.5,2.8,0.538,3.6,8.2,0.44,6.5,6.9,0.937,0.9,4.2,5,3,2.2,1.1,1.8,3.2,18.3
1994-95,28,CHH,NBA,SG,4,4,130,3.6,8.9,0.406,1.1,3.6,0.308,2.5,5.3,0.474,4.2,4.7,0.882,1.4,4.4,5.8,2.2,1.7,0.6,2.5,3.6,12.5
1995-96,29,SEA,NBA,SG,21,21,713,3.8,8.5,0.452,1.1,3.2,0.344,2.7,5.3,0.519,4.3,4.8,0.895,0.9,2.3,3.2,2.3,1.4,0.2,1.7,2.8,13.1
1996-97,30,SEA,NBA,SG,12,12,483,4.6,9.8,0.47,2,4.4,0.458,2.6,5.4,0.479,2.4,2.6,0.914,1.3,2.8,4,2.5,2.2,0.3,1.6,2.4,13.6
1997-98,31,SEA,NBA,SG,10,10,337,4.4,9.4,0.466,1.8,4.6,0.395,2.6,4.8,0.533,3.7,4.3,0.875,1.8,4.3,6.1,3.8,1.9,0.1,1,2.6,14.3
2000-01,34,CHH,NBA,SG,6,0,50,2.2,5.8,0.375,0.7,2.9,0.25,1.4,2.9,0.5,3.6,5,0.714,0.7,5.8,6.5,2.9,2.2,0,0,2.9,8.6
Career,NA,,NBA,,74,68,2529,4.6,10.2,0.455,1.4,3.6,0.396,3.2,6.6,0.487,4.2,4.6,0.907,1.1,3,4.1,2.8,1.7,0.4,1.7,2.7,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,43,43,1533,4.2,9.1,0.461,1.5,3.9,0.398,2.7,5.2,0.509,3.6,4,0.894,1.2,2.9,4.1,2.7,1.8,0.2,1.5,2.6,13.5
3 seasons,NA,PHI,NBA,,21,21,816,5.8,12.7,0.455,1.2,3,0.418,4.5,9.7,0.466,5.3,5.6,0.938,0.7,2.9,3.6,3,1.5,0.8,2.2,2.6,18.1
2 seasons,NA,CHH,NBA,,10,4,180,3.2,8,0.4,1,3.4,0.294,2.2,4.6,0.478,4,4.8,0.833,1.2,4.8,6,2.4,1.8,0.4,1.8,3.4,11.4
