,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,BRADLEY,30,1121,179,308,,,81,105,,182,82,52,17,63,71,439,.581,,.771,37.4,14.6,6.1,2.7
1985-86,19,BRADLEY,35,1291,250,461,,,156,203,,200,104,66,23,70,83,656,.542,,.768,36.9,18.7,5.7,3.0
1986-87,20,BRADLEY,29,1102,294,552,31,108,169,213,,195,103,59,12,99,77,788,.533,.287,.793,38.0,27.2,6.7,3.6
1987-88,21,BRADLEY,31,1202,377,720,87,221,284,335,,241,111,82,24,66,79,1125,.524,.394,.848,38.8,36.3,7.8,3.6
Career,,,125,4716,1100,2041,118,329,690,856,,818,400,259,76,298,310,3008,.539,.359,.806,37.7,24.1,6.5,3.2
